88,137,203,245,333,445,522,618,683,728,748,769,802,930,983,1018,1163
62,107,178,220,264,289,320,456,486,516,555,702,758,809,853,928,978,1047,1217,1289,1356,1373,1399,1532,1574,1603,1617,1622,1643,1693,1772,1803,1859,1921,2001,2047,2112,2176,2189,2260,2348,2383,2414,2470,2500,2549,2627,2747,2784
25,88,143,151,279,335,379,430,564,612,645,653,677,687,843,890,926,949,1046,1060,1157,1188,1226,1233,1252,1295,1310,1427,1436,1471,1494,1501,1512,1530,1550,1558,1627,1657,1702,1714,1723,1740,1757,1814,1822,1860,1866,1882,1992,2019,2044,2130,2172,2294,2337,2347,2383,2418,2548,2609,2657,2727,2779,2846,2868
25,121,176,230,261,376,434,471,480,491,513,528,585,650,713,756,788,805,872,930,967,1062,1091,1117,1133,1159,1262,1293,1339,1354,1370,1409,1510,1529,1561,1612,1649,1722,1768,1824,1944,1984,2034,2085,2155,2174,2216,2328,2377,2432,2492,2547,2622,2674,2734,2768
0,47,115,131,150,272,329,347,403,557,614,624,803,861,934,1083,1136,1209,1333,1373,1424,1476,1486,1531,1612,1655,1701,1733,1783,1863,1875,1913,1948,1960,1969,2072,2126,2189,2246,2345,2389,2434,2446,2462,2495,2568,2631,2669,2731,2799
16,57,92,137,179,247,257,373,387,500,612,626,767,837,870,886,909,1019,1117,1145,1191,1239,1310,1368,1434,1468,1476,1571,1609,1660,1758,1770,1829,1880,1888,1922,1973,1992,2021,2072,2127,2213,2261,2339,2351,2392,2418,2439,2523,2617,2632,2651,2678,2769,2806,2839
45,64,83,96,185,229,313,393,460,631,673,730,849,953,1004,1079,1128,1136,1164,1206,1218,1291,1373,1443,1503,1540,1664,1702,1758,1784,1818,1824,1869,1922,1993,2029,2072,2184
46,113,163,228,286,333,368,452,498,539,561,609,690,727,770,854,887,917,932,972,1050,1088,1113,1212,1222,1241,1322,1350,1433
33,89,220,286,329,373,443,454,512,594,639,715,831,890,982,1046,1092,1163,1264,1314,1367,1406,1541,1591,1628,1672,1734,1823,1860,1897,1927,1995,2059,2116,2151,2180,2215,2302,2336,2378,2492,2547,2584,2651,2714,2780,2828
24,41,74,139,176,270,329,346,378,397,479,534,594,676,701,753,801,1053,1180,1232,1283,1339,1415,1472,1521,1546,1591,1720,1731,1760,1806,1912,1934,1996,2016,2067,2128,2201,2271,2331,2392,2461,2519,2569,2659,2682,2724,2812
42,75,131,206,226,254,294,383,494,533,557,707,748,810,856,949,992,1032,1153,1275,1347,1412,1460,1469,1481,1577,1635,1678,1706,1729,1744,1917,1953,1980,2016,2083,2147,2198,2218,2391,2420,2464,2539,2557,2602,2677,2763,2821,2868
128,176,182,208,326,371,418,465,658,701,764,777,810,819,893,949,961,1025,1112,1128,1207,1263,1378,1412,1455,1497,1539,1593,1658,1718,1750,1848,1903,1968,2080,2140,2171,2261,2308,2370,2398,2454,2558,2690,2851
42,95,259,301,339,394,467,535,559,659,757,878,929,969,1091,1131,1164,1233,1356,1387,1394,1461,1552,1559,1609,1692,1736,1798,1811,1935,1968,1991,2092,2170,2222,2232,2370,2430,2466,2517,2575,2634,2690
21,88,153,334,761,826,837,896,933,1026,1034,1155,1263,1531,1594,1674,1797,1818,1945,1975,2106

16,117,171,213,265,373,401,510,576,633,710,826,894,964,1095,1169,1195,1241,1338,1408,1461,1525,1607,1676,1716,1736,1807,1845,1863,1908,1981,2120,2169,2191,2241,2264,2364,2427,2473,2582,2617,2680,2730,2794
1,43,108,223,272,324,359,444,495,549,619


